"pID","Well","Name","Plate 1",,"treat"
9,"D4","hsa-miR-516a-3p",1.222486382,"c2","c"
9,"E4","hsa-miR-516a-5p",0.817555819,"c2","c"
9,"C4","hsa-miR-516a-5p",0.98002793,"c2","c"
9,"G4","hsa-miR-516b",1.031146641,"c2","c"
9,"A5","hsa-miR-516b",1.178523309,"c2","c"
9,"H4","hsa-miR-516b*",0.972186165,"c2","c"
9,"B5","hsa-miR-516b*",1.005072657,"c2","c"
9,"G5","hsa-miR-517*",1.158085671,"c2","c"
9,"C5","hsa-miR-517*",1.074080468,"c2","c"
9,"E5","hsa-miR-517*",0.954444146,"c2","c"
9,"D5","hsa-miR-517a",0.905432956,"c2","c"
9,"F5","hsa-miR-517b",0.83554298,"c2","c"
9,"H5","hsa-miR-517c",0.986595471,"c2","c"
9,"B6","hsa-miR-518a-3p",1.098880147,"c2","c"
9,"D6","hsa-miR-518a-3p",1.315558624,"c2","c"
9,"C6","hsa-miR-518a-5p",1.23640558,"c2","c"
9,"A6","hsa-miR-518a-5p",1.135001385,"c2","c"
9,"E6","hsa-miR-518b",1.044134643,"c2","c"
9,"G6","hsa-miR-518c",1.328595656,"c2","c"
9,"F6","hsa-miR-518c*",1.033107082,"c2","c"
9,"A7","hsa-miR-518d-3p",1.408826904,"c2","c"
9,"H6","hsa-miR-518d-5p",1.034234377,"c2","c"
9,"C7","hsa-miR-518e",1.253510493,"c2","c"
9,"B7","hsa-miR-518e*",1.159654055,"c2","c"
9,"E7","hsa-miR-518f",1.215134736,"c2","c"
9,"D7","hsa-miR-518f*",0.950866291,"c2","c"
9,"G7","hsa-miR-519a",1.157644594,"c2","c"
9,"H7","hsa-miR-519a",1.159948062,"c2","c"
9,"F7","hsa-miR-519a*",0.952483705,"c2","c"
9,"B8","hsa-miR-519b-3p",1.040948917,"c2","c"
9,"A8","hsa-miR-519b-5p",1.237973882,"c2","c"
9,"D8","hsa-miR-519c-3p",0.893376149,"c2","c"
9,"C8","hsa-miR-519c-5p",1.461808078,"c2","c"
9,"E8","hsa-miR-519d",0.946357241,"c2","c"
9,"G8","hsa-miR-519e",1.080942017,"c2","c"
9,"F8","hsa-miR-519e*",0.883377915,"c2","c"
9,"A9","hsa-miR-520a-3p",1.292915506,"c2","c"
9,"H8","hsa-miR-520a-5p",1.120984218,"c2","c"
9,"B9","hsa-miR-520b",0.999485423,"c2","c"
9,"D9","hsa-miR-520c-3p",0.93993678,"c2","c"
9,"C9","hsa-miR-520c-5p",1.270174247,"c2","c"
9,"F9","hsa-miR-520d-3p",0.904844788,"c2","c"
9,"E9","hsa-miR-520d-5p",1.017227443,"c2","c"
9,"G9","hsa-miR-520e",1.366334307,"c2","c"
9,"H9","hsa-miR-520f",1.194500998,"c2","c"
9,"A10","hsa-miR-520g",1.602323197,"c2","c"
9,"B10","hsa-miR-520h",1.013012482,"c2","c"
9,"C10","hsa-miR-521",1.458818462,"c2","c"
9,"D10","hsa-miR-521",1.003553386,"c2","c"
9,"F10","hsa-miR-522",0.990026245,"c2","c"
9,"E10","hsa-miR-522*",0.949886065,"c2","c"
9,"H10","hsa-miR-523",1.18293438,"c2","c"
9,"G10","hsa-miR-523*",1.19842188,"c2","c"
9,"B11","hsa-miR-524-3p",0.983507724,"c2","c"
9,"A11","hsa-miR-524-5p",1.549096964,"c2","c"
9,"D11","hsa-miR-525-3p",1.07359036,"c2","c"
9,"C11","hsa-miR-525-5p",1.521601688,"c2","c"
9,"F11","hsa-miR-526a",0.960717516,"c2","c"
9,"E11","hsa-miR-526a",1.316783908,"c2","c"
9,"G11","hsa-miR-526b",1.300757271,"c2","c"
9,"H11","hsa-miR-526b*",1.563996378,"c2","c"
10,"A2","ath-miR416",1.055359082,"c2","c"
10,"B2","cel-miR-243",0.944640918,"c2","c"
10,"C2","hsa-miR-527",1.018956016,"c2","c"
10,"E2","hsa-miR-532-3p",0.893054193,"c2","c"
10,"D2","hsa-miR-532-5p",0.897486727,"c2","c"
10,"F2","hsa-miR-539",1.01928613,"c2","c"
10,"H2","hsa-miR-541",1.120384833,"c2","c"
10,"G2","hsa-miR-541*",0.98076112,"c2","c"
10,"B3","hsa-miR-542-3p",1.135427034,"c2","c"
10,"A3","hsa-miR-542-5p",0.950393782,"c2","c"
10,"C3","hsa-miR-543",1.049747759,"c2","c"
10,"D3","hsa-miR-544",0.95954166,"c2","c"
10,"F3","hsa-miR-545",0.920356485,"c2","c"
10,"E3","hsa-miR-545*",1.031169003,"c2","c"
10,"G3","hsa-miR-548a-3p",0.971235951,"c2","c"
10,"B4","hsa-miR-548a-3p",1.119017335,"c2","c"
10,"H3","hsa-miR-548a-3p",1.057481026,"c2","c"
10,"A4","hsa-miR-548a-5p",1.039232311,"c2","c"
10,"D4","hsa-miR-548b-3p",0.960154711,"c2","c"
10,"C4","hsa-miR-548b-5p",1.09765647,"c2","c"
10,"F4","hsa-miR-548c-3p",0.981043984,"c2","c"
10,"E4","hsa-miR-548c-5p",0.931579203,"c2","c"
10,"H4","hsa-miR-548d-3p",1.000188614,"c2","c"
10,"B5","hsa-miR-548d-3p",1.198707986,"c2","c"
10,"G4","hsa-miR-548d-5p",0.970009922,"c2","c"
10,"A5","hsa-miR-548d-5p",1.152874042,"c2","c"
10,"C5","hsa-miR-548e",0.959918878,"c2","c"
10,"F5","hsa-miR-548f",0.928514157,"c2","c"
10,"E5","hsa-miR-548f",0.987692763,"c2","c"
10,"D5","hsa-miR-548f",1.238836326,"c2","c"
10,"G5","hsa-miR-548f",1.18012923,"c2","c"
10,"H5","hsa-miR-548f",0.999858573,"c2","c"
10,"A6","hsa-miR-548g",1.155231819,"c2","c"
10,"C6","hsa-miR-548h",0.961946541,"c2","c"
10,"D6","hsa-miR-548h",0.985240768,"c2","c"
10,"B6","hsa-miR-548h",1.10850196,"c2","c"
10,"E6","hsa-miR-548h",0.999717104,"c2","c"
10,"A7","hsa-miR-548i",1.104446644,"c2","c"
10,"H6","hsa-miR-548i",0.971424524,"c2","c"
10,"G6","hsa-miR-548i",1.03890227,"c2","c"
10,"F6","hsa-miR-548i",1.129249764,"c2","c"
10,"B7","hsa-miR-548j",1.133776599,"c2","c"
10,"C7","hsa-miR-548k",1.097279242,"c2","c"
10,"D7","hsa-miR-548l",1.013721922,"c2","c"
10,"E7","hsa-miR-548m",0.933229637,"c2","c"
10,"F7","hsa-miR-548n",1.044230728,"c2","c"
10,"G7","hsa-miR-548o",0.949780731,"c2","c"
10,"H7","hsa-miR-548p",1.001650403,"c2","c"
10,"A8","hsa-miR-549",1.221106308,"c2","c"
10,"B8","hsa-miR-550a",1.184750346,"c2","c"
10,"D8","hsa-miR-550a",1.135144097,"c2","c"
10,"C8","hsa-miR-550a*",1.329278112,"c2","c"
10,"E8","hsa-miR-550a*",1.031357576,"c2","c"
10,"F8","hsa-miR-551a",0.981798504,"c2","c"
10,"H8","hsa-miR-551b",1.005705718,"c2","c"
10,"G8","hsa-miR-551b*",0.954826253,"c2","c"
10,"A9","hsa-miR-552",1.142122917,"c2","c"
10,"B9","hsa-miR-553",1.235912749,"c2","c"
10,"C9","hsa-miR-554",1.191399052,"c2","c"
10,"D9","hsa-miR-555",1.005328417,"c2","c"
10,"F9","hsa-miR-556-3p",1.053991648,"c2","c"
10,"E9","hsa-miR-556-5p",1.023058445,"c2","c"
10,"G9","hsa-miR-557",1.160371631,"c2","c"
10,"H9","hsa-miR-558",1.037723418,"c2","c"
10,"A10","hsa-miR-559",1.262790645,"c2","c"
10,"B10","hsa-miR-561",1.231998829,"c2","c"
10,"C10","hsa-miR-562",1.145470817,"c2","c"
10,"D10","hsa-miR-563",1.098316626,"c2","c"
10,"E10","hsa-miR-564",1.109539343,"c2","c"
10,"F10","hsa-miR-566",1.213938842,"c2","c"
10,"G10","hsa-miR-567",1.174282085,"c2","c"
10,"H10","hsa-miR-568",1.024143006,"c2","c"
10,"A11","hsa-miR-569",1.013391807,"c2","c"
10,"B11","hsa-miR-570",1.327250523,"c2","c"
10,"C11","hsa-miR-571",1.116470986,"c2","c"
10,"D11","hsa-miR-572",1.181119436,"c2","c"
10,"E11","hsa-miR-573",1.088131301,"c2","c"
10,"G11","hsa-miR-574-3p",1.233602086,"c2","c"
10,"F11","hsa-miR-574-5p",1.139859504,"c2","c"
10,"H11","hsa-miR-575",1.18611778,"c2","c"
11,"A2","ath-miR416",0.916528025,"c2","c"
11,"B2","cel-miR-243",1.083471975,"c2","c"
11,"D2","hsa-miR-576-3p",1.093120918,"c2","c"
11,"C2","hsa-miR-576-5p",0.959823657,"c2","c"
11,"E2","hsa-miR-577",0.810056572,"c2","c"
11,"F2","hsa-miR-578",0.905839289,"c2","c"
11,"G2","hsa-miR-579",0.773415449,"c2","c"
11,"H2","hsa-miR-580",0.874313752,"c2","c"
11,"A3","hsa-miR-581",0.979579098,"c2","c"
11,"C3","hsa-miR-582-3p",0.760106505,"c2","c"
11,"B3","hsa-miR-582-5p",1.014515075,"c2","c"
11,"D3","hsa-miR-583",1.132798173,"c2","c"
11,"E3","hsa-miR-584",0.805232105,"c2","c"
11,"F3","hsa-miR-585",0.770919989,"c2","c"
11,"G3","hsa-miR-586",0.81259359,"c2","c"
11,"H3","hsa-miR-587",0.879013472,"c2","c"
11,"A4","hsa-miR-588",0.824571614,"c2","c"
11,"B4","hsa-miR-589",1.033979399,"c2","c"
11,"C4","hsa-miR-589*",0.645774453,"c2","c"
11,"E4","hsa-miR-590-3p",0.814132439,"c2","c"
11,"D4","hsa-miR-590-5p",0.778655782,"c2","c"
11,"F4","hsa-miR-591",0.770212938,"c2","c"
11,"G4","hsa-miR-592",0.849900206,"c2","c"
11,"A5","hsa-miR-593",0.722217586,"c2","c"
11,"H4","hsa-miR-593*",0.784187309,"c2","c"
11,"B5","hsa-miR-595",0.893403767,"c2","c"
11,"C5","hsa-miR-596",0.949342916,"c2","c"
11,"D5","hsa-miR-597",1.032690111,"c2","c"
11,"E5","hsa-miR-598",0.746007329,"c2","c"
11,"F5","hsa-miR-599",0.833014459,"c2","c"
11,"G5","hsa-miR-600",0.922392294,"c2","c"
11,"H5","hsa-miR-601",0.824322053,"c2","c"
11,"A6","hsa-miR-602",0.877682627,"c2","c"
11,"B6","hsa-miR-603",1.035809366,"c2","c"
11,"C6","hsa-miR-604",0.944144074,"c2","c"
11,"D6","hsa-miR-605",0.861462297,"c2","c"
11,"E6","hsa-miR-606",0.899184846,"c2","c"
11,"F6","hsa-miR-607",0.802071225,"c2","c"
11,"G6","hsa-miR-608",0.93902848,"c2","c"
11,"H6","hsa-miR-609",0.908916978,"c2","c"
11,"A7","hsa-miR-610",0.942688415,"c2","c"
11,"B7","hsa-miR-611",1.042463867,"c2","c"
11,"C7","hsa-miR-612",1.055564808,"c2","c"
11,"D7","hsa-miR-613",0.760272818,"c2","c"
11,"E7","hsa-miR-614",0.761395793,"c2","c"
11,"G7","hsa-miR-615-3p",0.899891897,"c2","c"
11,"F7","hsa-miR-615-5p",0.844909359,"c2","c"
11,"A8","hsa-miR-616",1.096947216,"c2","c"
11,"H7","hsa-miR-616*",0.863541826,"c2","c"
11,"B8","hsa-miR-617",0.837922182,"c2","c"
11,"C8","hsa-miR-618",0.840999872,"c2","c"
11,"D8","hsa-miR-619",0.828647473,"c2","c"
11,"E8","hsa-miR-620",0.739186523,"c2","c"
11,"F8","hsa-miR-621",0.882215975,"c2","c"
11,"G8","hsa-miR-622",0.884669804,"c2","c"
11,"H8","hsa-miR-623",0.902720033,"c2","c"
11,"B9","hsa-miR-624",0.927424764,"c2","c"
11,"A9","hsa-miR-624*",1.00752789,"c2","c"
11,"C9","hsa-miR-625",0.832889711,"c2","c"
11,"D9","hsa-miR-625*",0.748294786,"c2","c"
11,"E9","hsa-miR-626",0.807769115,"c2","c"
11,"F9","hsa-miR-627",0.797828987,"c2","c"
11,"H9","hsa-miR-628-3p",0.874771242,"c2","c"
11,"G9","hsa-miR-628-5p",0.84012645,"c2","c"
11,"A10","hsa-miR-629",0.99841956,"c2","c"
11,"B10","hsa-miR-629*",1.061969748,"c2","c"
11,"C10","hsa-miR-630",0.847945425,"c2","c"
11,"D10","hsa-miR-631",0.869655648,"c2","c"
11,"E10","hsa-miR-632",0.858426232,"c2","c"
11,"F10","hsa-miR-633",0.957993689,"c2","c"
11,"G10","hsa-miR-634",0.918940296,"c2","c"
11,"H10","hsa-miR-635",0.950424267,"c2","c"
11,"A11","hsa-miR-636",1.130926648,"c2","c"
11,"B11","hsa-miR-637",0.990559019,"c2","c"
11,"C11","hsa-miR-638",0.796040585,"c2","c"
11,"D11","hsa-miR-639",0.645067402,"c2","c"
11,"E11","hsa-miR-640",0.845408415,"c2","c"
11,"F11","hsa-miR-641",0.796498075,"c2","c"
11,"G11","hsa-miR-642a",0.904092511,"c2","c"
11,"H11","hsa-miR-643",1.136582921,"c2","c"
12,"A2","ath-miR416",1.161228702,"c2","c"
12,"B2","cel-miR-243",0.838771298,"c2","c"
12,"C2","hsa-miR-644",0.872241214,"c2","c"
12,"D2","hsa-miR-645",0.856236273,"c2","c"
12,"E2","hsa-miR-646",1.010501503,"c2","c"
12,"F2","hsa-miR-647",0.7883417,"c2","c"
12,"G2","hsa-miR-648",0.850395918,"c2","c"
12,"H2","hsa-miR-649",1.136350866,"c2","c"
12,"A3","hsa-miR-650",1.421912773,"c2","c"
12,"B3","hsa-miR-651",0.972538909,"c2","c"
12,"C3","hsa-miR-652",0.886729938,"c2","c"
12,"D3","hsa-miR-653",0.792272691,"c2","c"
12,"F3","hsa-miR-654-3p",0.940248235,"c2","c"
12,"E3","hsa-miR-654-5p",1.00836752,"c2","c"
12,"G3","hsa-miR-655",0.837367332,"c2","c"
12,"H3","hsa-miR-656",0.697478517,"c2","c"
12,"A4","hsa-miR-657",1.354523505,"c2","c"
12,"B4","hsa-miR-658",1.03751331,"c2","c"
12,"C4","hsa-miR-659",0.904138834,"c2","c"
12,"D4","hsa-miR-660",0.759027382,"c2","c"
12,"E4","hsa-miR-661",0.849272754,"c2","c"
12,"F4","hsa-miR-662",0.945976328,"c2","c"
12,"G4","hsa-miR-663",0.633065663,"c2","c"
12,"H4","hsa-miR-663b",1.103667058,"c2","c"
12,"B5","hsa-miR-664",1.099230657,"c2","c"
12,"A5","hsa-miR-664*",1.185601117,"c2","c"
12,"C5","hsa-miR-665",0.809400796,"c2","c"
12,"D5","hsa-miR-668",0.821418574,"c2","c"
12,"F5","hsa-miR-671-3p",1.13309372,"c2","c"
12,"E5","hsa-miR-671-5p",0.938338871,"c2","c"
12,"G5","hsa-miR-675",0.726736663,"c2","c"
12,"H5","hsa-miR-675*",0.943673829,"c2","c"
12,"H6","hsa-miR-7",0.858145637,"c2","c"
12,"E6","hsa-miR-7",0.763126809,"c2","c"
12,"C6","hsa-miR-7",0.879878682,"c2","c"
12,"D6","hsa-miR-7-1*",0.855899403,"c2","c"
12,"F6","hsa-miR-7-2*",0.780423453,"c2","c"
12,"A6","hsa-miR-708",0.894086604,"c2","c"
12,"B6","hsa-miR-708*",1.112034624,"c2","c"
12,"G6","hsa-miR-720",0.832537796,"c2","c"
12,"A7","hsa-miR-744",0.9390689,"c2","c"
12,"B7","hsa-miR-744*",0.925422549,"c2","c"
12,"C7","hsa-miR-758",0.833211641,"c2","c"
12,"D7","hsa-miR-760",0.811984005,"c2","c"
12,"E7","hsa-miR-765",0.870724997,"c2","c"
12,"F7","hsa-miR-766",1.091873991,"c2","c"
12,"H7","hsa-miR-767-3p",0.699387892,"c2","c"
12,"G7","hsa-miR-767-5p",0.748750487,"c2","c"
12,"B8","hsa-miR-769-3p",0.994889615,"c2","c"
12,"A8","hsa-miR-769-5p",0.896501377,"c2","c"
12,"C8","hsa-miR-770-5p",0.872072779,"c2","c"
12,"D8","hsa-miR-802",1.072499548,"c2","c"
12,"E8","hsa-miR-873",0.765822466,"c2","c"
12,"F8","hsa-miR-874",0.75897121,"c2","c"
12,"H8","hsa-miR-875-3p",0.804739695,"c2","c"
12,"G8","hsa-miR-875-5p",0.749087415,"c2","c"
12,"B9","hsa-miR-876-3p",0.951311285,"c2","c"
12,"A9","hsa-miR-876-5p",0.897006787,"c2","c"
12,"C9","hsa-miR-877",1.086539034,"c2","c"
12,"D9","hsa-miR-877*",0.861571323,"c2","c"
12,"F9","hsa-miR-885-3p",1.060762653,"c2","c"
12,"E9","hsa-miR-885-5p",0.775649996,"c2","c"
12,"G9","hsa-miR-887",0.918964439,"c2","c"
12,"H9","hsa-miR-888",0.928567432,"c2","c"
12,"A10","hsa-miR-888*",0.782894399,"c2","c"
12,"B10","hsa-miR-889",0.996068962,"c2","c"
12,"C10","hsa-miR-890",0.940865908,"c2","c"
12,"D10","hsa-miR-891a",0.948784156,"c2","c"
12,"E10","hsa-miR-891b",0.864098348,"c2","c"
12,"F10","hsa-miR-892a",1.029819762,"c2","c"
12,"G10","hsa-miR-892b",0.922670812,"c2","c"
12,"B11","hsa-miR-9",0.84607178,"c2","c"
12,"H10","hsa-miR-9",0.94142749,"c2","c"
12,"A11","hsa-miR-9*",1.148705526,"c2","c"
12,"C11","hsa-miR-9*",0.916100428,"c2","c"
12,"D11","hsa-miR-920",0.73117311,"c2","c"
12,"E11","hsa-miR-921",0.748806671,"c2","c"
12,"F11","hsa-miR-922",1.015836448,"c2","c"
12,"G11","hsa-miR-924",0.770315039,"c2","c"
12,"H11","hsa-miR-92a-1*",0.950918138,"c2","c"
13,"E9","hsa-miR-1244",0.91988918,"c2","c"
13,"E11","hsa-miR-2909",0.99284252,"c2","c"
1,"A2","ath-miR416",1.002781248,"c3","c"
1,"B2","cel-miR-243",0.997218752,"c3","c"
1,"G2","hsa-let-7a",0.880407494,"c3","c"
1,"E2","hsa-let-7a",0.922996987,"c3","c"
1,"C2","hsa-let-7a",1.028415382,"c3","c"
1,"F2","hsa-let-7a-2*",0.935797372,"c3","c"
1,"H2","hsa-let-7a*",0.967295547,"c3","c"
1,"D2","hsa-let-7a*",1.003484957,"c3","c"
1,"A3","hsa-let-7b",1.036557995,"c3","c"
1,"B3","hsa-let-7b*",1.070301273,"c3","c"
1,"C3","hsa-let-7c",1.047716366,"c3","c"
1,"D3","hsa-let-7d",1.024796438,"c3","c"
1,"E3","hsa-let-7d*",1.05860676,"c3","c"
1,"F3","hsa-let-7e",1.053613876,"c3","c"
1,"G3","hsa-let-7e*",1.010655793,"c3","c"
1,"H3","hsa-let-7f",1.023121059,"c3","c"
1,"B4","hsa-let-7f",1.04319269,"c3","c"
1,"A4","hsa-let-7f-1*",1.066849895,"c3","c"
1,"C4","hsa-let-7f-2*",1.075629171,"c3","c"
1,"D4","hsa-let-7g",0.880306979,"c3","c"
1,"E4","hsa-let-7g*",1.057869483,"c3","c"
1,"F4","hsa-let-7i",1.032704453,"c3","c"
1,"G4","hsa-let-7i*",1.00539494,"c3","c"
1,"G7","hsa-miR-1",1.026170279,"c3","c"
1,"B9","hsa-miR-1",1.071775629,"c3","c"
1,"H4","hsa-miR-100",0.937271722,"c3","c"
1,"A5","hsa-miR-100*",1.072177787,"c3","c"
1,"C5","hsa-miR-101",1.146701095,"c3","c"
1,"D5","hsa-miR-101",0.970076798,"c3","c"
1,"B5","hsa-miR-101*",1.079013511,"c3","c"
1,"H5","hsa-miR-103a",0.997185282,"c3","c"
1,"E5","hsa-miR-103a",1.033810319,"c3","c"
1,"G5","hsa-miR-103a-2*",0.964313266,"c3","c"
1,"A6","hsa-miR-103b",1.168448211,"c3","c"
1,"F5","hsa-miR-103b",0.981101072,"c3","c"
1,"D6","hsa-miR-105",0.973293572,"c3","c"
1,"B6","hsa-miR-105",1.021110455,"c3","c"
1,"E6","hsa-miR-105*",1.026873981,"c3","c"
1,"C6","hsa-miR-105*",1.11205308,"c3","c"
1,"F6","hsa-miR-106a",1.115470995,"c3","c"
1,"G6","hsa-miR-106a*",1.00857825,"c3","c"
1,"H6","hsa-miR-106b",0.897999517,"c3","c"
1,"A7","hsa-miR-106b*",1.171497536,"c3","c"
1,"B7","hsa-miR-107",0.993331733,"c3","c"
1,"C7","hsa-miR-10a",1.108534657,"c3","c"
1,"D7","hsa-miR-10a*",1.075327522,"c3","c"
1,"E7","hsa-miR-10b",1.112957818,"c3","c"
1,"F7","hsa-miR-10b*",1.04285767,"c3","c"
1,"H7","hsa-miR-1178",1.083537186,"c3","c"
1,"A8","hsa-miR-1179",1.074221761,"c3","c"
1,"B8","hsa-miR-1180",1.015782662,"c3","c"
1,"C8","hsa-miR-1181",1.112455244,"c3","c"
1,"D8","hsa-miR-1182",1.055792039,"c3","c"
1,"E8","hsa-miR-1183",1.033843789,"c3","c"
1,"F8","hsa-miR-1184",1.17471431,"c3","c"
1,"G8","hsa-miR-1185",1.047347777,"c3","c"
1,"H8","hsa-miR-1185",1.039640791,"c3","c"
1,"A9","hsa-miR-1197",1.203263779,"c3","c"
1,"C9","hsa-miR-1200",1.09335529,"c3","c"
1,"D9","hsa-miR-1202",0.980330424,"c3","c"
1,"E9","hsa-miR-1203",1.039339247,"c3","c"
1,"F9","hsa-miR-1204",1.036088892,"c3","c"
1,"G9","hsa-miR-1205",1.038803098,"c3","c"
1,"H9","hsa-miR-1206",1.011359502,"c3","c"
1,"B10","hsa-miR-1207-3p",1.088362406,"c3","c"
1,"A10","hsa-miR-1207-5p",1.195054121,"c3","c"
1,"C10","hsa-miR-1208",1.12461886,"c3","c"
1,"D10","hsa-miR-122*",1.1028047,"c3","c"
1,"F10","hsa-miR-1224-3p",1.069061422,"c3","c"
1,"E10","hsa-miR-1224-5p",1.034446982,"c3","c"
1,"H10","hsa-miR-1225-3p",0.995409276,"c3","c"
1,"G10","hsa-miR-1225-5p",0.982475012,"c3","c"
1,"B11","hsa-miR-1226",1.021847732,"c3","c"
1,"A11","hsa-miR-1226*",1.139128094,"c3","c"
1,"C11","hsa-miR-1227",1.05864023,"c3","c"
1,"E11","hsa-miR-1228",1.238883471,"c3","c"
1,"D11","hsa-miR-1228*",0.972288326,"c3","c"
1,"F11","hsa-miR-1229",1.174278781,"c3","c"
1,"G11","hsa-miR-1231",1.172737387,"c3","c"
1,"H11","hsa-miR-1233",1.108099023,"c3","c"
2,"A2","ath-miR416",1.006011837,"c3","c"
2,"B2","cel-miR-243",0.993988163,"c3","c"
2,"C2","hsa-miR-1234",0.980074681,"c3","c"
2,"D2","hsa-miR-1236",0.945958774,"c3","c"
2,"E2","hsa-miR-1237",0.985907257,"c3","c"
2,"F2","hsa-miR-1238",0.977142067,"c3","c"
2,"B3","hsa-miR-124",1.018133245,"c3","c"
2,"H2","hsa-miR-124",0.959872262,"c3","c"
2,"E3","hsa-miR-124",0.939507008,"c3","c"
2,"D3","hsa-miR-124*",0.955636278,"c3","c"
2,"A3","hsa-miR-124*",0.986330867,"c3","c"
2,"G2","hsa-miR-124*",0.989980307,"c3","c"
2,"C3","hsa-miR-1243",0.98734102,"c3","c"
2,"F3","hsa-miR-1244",0.923931635,"c3","c"
2,"G3","hsa-miR-1245",0.964825177,"c3","c"
2,"H3","hsa-miR-1246",1.007250118,"c3","c"
2,"A4","hsa-miR-1247",0.738461076,"c3","c"
2,"B4","hsa-miR-1248",0.782189386,"c3","c"
2,"C4","hsa-miR-1249",0.819856993,"c3","c"
2,"D4","hsa-miR-1250",0.771860098,"c3","c"
2,"E4","hsa-miR-1251",0.781048898,"c3","c"
2,"F4","hsa-miR-1252",0.669186573,"c3","c"
2,"G4","hsa-miR-1253",0.75276562,"c3","c"
2,"H4","hsa-miR-1254",0.860848223,"c3","c"
2,"A5","hsa-miR-1255a",0.856807721,"c3","c"
2,"B5","hsa-miR-1255b",0.86922245,"c3","c"
2,"C5","hsa-miR-1255b",0.939344073,"c3","c"
2,"D5","hsa-miR-1256",0.83699641,"c3","c"
2,"E5","hsa-miR-1257",0.936541846,"c3","c"
2,"F5","hsa-miR-1258",0.910995654,"c3","c"
2,"H5","hsa-miR-125a-3p",0.810277183,"c3","c"
2,"G5","hsa-miR-125a-5p",0.855634686,"c3","c"
2,"A6","hsa-miR-125b",0.945144102,"c3","c"
2,"C6","hsa-miR-125b",1.004545526,"c3","c"
2,"B6","hsa-miR-125b-1*",0.823897449,"c3","c"
2,"D6","hsa-miR-125b-2*",0.758989265,"c3","c"
2,"F6","hsa-miR-126",0.820834494,"c3","c"
2,"E6","hsa-miR-126*",0.87404488,"c3","c"
2,"G6","hsa-miR-1260",0.76749378,"c3","c"
2,"H6","hsa-miR-1261",0.984962297,"c3","c"
2,"A7","hsa-miR-1262",0.828426701,"c3","c"
2,"B7","hsa-miR-1263",0.820150268,"c3","c"
2,"C7","hsa-miR-1264",0.942765491,"c3","c"
2,"D7","hsa-miR-1265",0.881148284,"c3","c"
2,"E7","hsa-miR-1266",0.627511058,"c3","c"
2,"F7","hsa-miR-1267",0.974795996,"c3","c"
2,"G7","hsa-miR-1268",0.821453637,"c3","c"
2,"H7","hsa-miR-1269",1.033219815,"c3","c"
2,"B8","hsa-miR-127-3p",0.679646143,"c3","c"
2,"A8","hsa-miR-127-5p",0.814969324,"c3","c"
2,"C8","hsa-miR-1270",0.712589015,"c3","c"
2,"D8","hsa-miR-1271",0.710699095,"c3","c"
2,"E8","hsa-miR-1272",0.735626202,"c3","c"
2,"F8","hsa-miR-1273",0.86130438,"c3","c"
2,"G8","hsa-miR-1275",0.883298873,"c3","c"
2,"H8","hsa-miR-1276",1.023835539,"c3","c"
2,"A9","hsa-miR-1277",0.865019014,"c3","c"
2,"B9","hsa-miR-1278",0.843154855,"c3","c"
2,"C9","hsa-miR-1279",0.871601068,"c3","c"
2,"F9","hsa-miR-128",0.846152617,"c3","c"
2,"H9","hsa-miR-128",0.847064977,"c3","c"
2,"D9","hsa-miR-1280",0.827677223,"c3","c"
2,"E9","hsa-miR-1281",0.708744041,"c3","c"
2,"G9","hsa-miR-1282",0.829762671,"c3","c"
2,"A10","hsa-miR-1283",0.903827056,"c3","c"
2,"B10","hsa-miR-1283",0.74093748,"c3","c"
2,"C10","hsa-miR-1284",0.767656714,"c3","c"
2,"E10","hsa-miR-1285",0.725916058,"c3","c"
2,"D10","hsa-miR-1285",0.687564167,"c3","c"
2,"F10","hsa-miR-1286",0.80793106,"c3","c"
2,"G10","hsa-miR-1287",0.719334004,"c3","c"
2,"H10","hsa-miR-1288",0.873067372,"c3","c"
2,"B11","hsa-miR-1289",0.932012646,"c3","c"
2,"A11","hsa-miR-1289",0.937323872,"c3","c"
2,"E11","hsa-miR-129-5p",0.771664623,"c3","c"
2,"H11","hsa-miR-129-5p",0.975708304,"c3","c"
2,"F11","hsa-miR-129*",0.85801335,"c3","c"
2,"C11","hsa-miR-1290",0.997148905,"c3","c"
2,"D11","hsa-miR-1291",0.82031315,"c3","c"
2,"G11","hsa-miR-1292",0.835790782,"c3","c"
3,"A2","ath-miR416",0.951318479,"c3","c"
3,"B2","cel-miR-243",1.048681521,"c3","c"
3,"C2","hsa-miR-129-3p",1.049225721,"c3","c"
3,"D2","hsa-miR-1293",0.950547607,"c3","c"
3,"E2","hsa-miR-1294",0.96632886,"c3","c"
3,"F2","hsa-miR-1295",1.072761493,"c3","c"
3,"G2","hsa-miR-1296",0.888420287,"c3","c"
3,"H2","hsa-miR-1297",0.978844995,"c3","c"
3,"A3","hsa-miR-1298",1.278688489,"c3","c"
3,"B3","hsa-miR-1299",1.27229443,"c3","c"
3,"C3","hsa-miR-1301",1.283223359,"c3","c"
3,"D3","hsa-miR-1302",1.008321417,"c3","c"
3,"H3","hsa-miR-1302",0.975081071,"c3","c"
3,"G3","hsa-miR-1302",1.031675838,"c3","c"
3,"C4","hsa-miR-1302",1.008140066,"c3","c"
3,"E3","hsa-miR-1302",0.971407856,"c3","c"
3,"B4","hsa-miR-1302",1.054667483,"c3","c"
